Date,AAA,AA,A,BBB,NFAAA,NFAA,NFA,NFBBB,EAFIN,iBoxx € Financials Germany,iBoxx € Financials France,iBoxx € Financials Italy,iBoxx € Financials Spain,EANFINF,iBoxx € Non-Financials Germany,iBoxx € Non-Financials France,iBoxx € Non-Financials Italy,iBoxx € Non-Financials Spain,5y DE gov bond CDS,5y FR gov bond CDS,5y IT gov bond CDS,5y ES gov bond CDS,5y NL gov bond CDS,10y DE gov bond CDS,10y FR gov bond CDS,10y IT gov bond CDS,10y ES gov bond CDS,10y NL gov bond CDS,EABANKBOND,EA bank bond yield senior,EA bank bond yield subordinated,ES_bankbond_IG,EA implied bond market volatility,EA implied stock market volatility,USD/EUR exchange rate,Nominal Effective Exchange Rate (NEER),Dow Jones Euro Stoxx (broad) index,Dow Jones Euro Stoxx Bank Index,Dow Jones Euro Stoxx Utilities sector Index,Dow Jones Euro Stoxx Insurance Index,DOIS2Ydy,DILS2Ydy,DLOGSTOXXdy
2015-12-31,0.5688891056,1.1186569937,1.4150169866,2.5250954516,1.4477582184,1.4196218622,1.5468911912,2.1673813338,1.4853126719,1.4860526945,1.5004107061,1.4768423371,1.0518904078,1.3883701885,1.4502826056,1.4779441158,1.1415531975,1.5331710638,0.1252,0.2603,0.96765,0.89225,0.16035,0.30620000000000003,0.57495,1.4698,1.38725,0.36435,1.3768966524,1.1500037498,2.2492566032,1.0175476042,5.66,23.02,1.0887,92.1469018433,345.16,127.87,265.06,261.21,NA,NA,NA
2016-01-01,0.5278832351,1.0777920282,1.3949399283,2.4874061337,1.4088756214,1.3759536222,1.4860982873,2.1513908618,1.4654321727,1.45958475,1.4870693324,1.5003647102,1.0410034905,1.3708544433,1.4196811089,1.4328018547,1.109694822,1.5740752885,0.13025,0.25995,0.97535,0.8861,0.1543,0.3359,0.59665,1.479,1.3697,0.3884,1.3413448876,1.1112692861,2.2364977488,1.0346255844,5.7,24.51,1.0898,92.5079779086,335.18,124.56,257.17,251.51,NA,NA,NA
2016-01-04,0.5060794931,1.0561425693,1.3697436747,2.4718537868,1.3866389353,1.3645783525,1.475626813,2.1444396161,1.4500875649,1.4509887527,1.4603194476,1.4873170489,1.0196348176,1.355422984,1.4106727586,1.4180287212,1.0913690105,1.5504956276,0.12345,0.2583,0.96705,0.8976,0.1602,0.3391,0.60325,1.4729,1.3699,0.38845,1.316674314,1.0867569297,2.2109996586,1.0090432691,5.57,23.97,1.0746,91.6694990479,336.48,125.04,259.99,251.74,NA,NA,NA
2016-01-05,0.4830759846,1.0318021216,1.3453220198,2.4584327526,1.3619339306,1.3526544404,1.4604801732,2.1312974261,1.435696298,1.4427126775,1.4309071833,1.4822523399,1.0043437654,1.3444232446,1.3952267364,1.408991762,1.0772507089,1.5426856576,0.1202,0.25495,0.9901,0.92075,0.1492,0.33905,0.60305,1.4732,1.37975,0.38835,1.2924587537,1.0618106599,2.1897671556,0.9925311658,5.42,24.19,1.0742,91.8774950743,332.17,122.16,257.92,251.14,NA,NA,NA
2016-01-06,0.5027465972,1.0621099145,1.3849120256,2.5100062418,1.395298962,1.4093498896,1.5093019158,2.1955889124,1.4824894968,1.4810963248,1.4607174077,1.5287934181,1.0417552007,1.3856833641,1.440574178,1.4491349051,1.1185459568,1.5799535752,0.12675,0.26405,1.0182,0.9571,0.16015,0.3391,0.61295,1.50685,1.43305,0.3885,1.3287401351,1.0961152754,2.2341579986,1.0179803144,5.74,27.11,1.0868,92.8455346078,326.29,119.57,256.48,245.94,NA,NA,NA
2016-01-07,0.4896718732,1.0426360501,1.3657649258,2.4977742429,1.3743725785,1.3857817269,1.4930240357,2.1833179619,1.4688624838,1.4703939363,1.44068531,1.5310669392,1.0276445201,1.3735784285,1.427802869,1.4381389645,1.1022308838,1.5664027018,0.12015,0.255,1.0148,0.95545,0.1546,0.33905,0.60795,1.502,1.4186,0.3884,1.3084606629,1.0783567724,2.2031499134,1.0000679836,5.69,27.54,1.0861,92.8010247281,321.62,116.96,253.93,242.78,NA,NA,NA
2016-01-08,0.483170734,1.055771288,1.3938472278,2.5295121232,1.389995812,1.4137594941,1.5168168633,2.2108706034,1.4893891565,1.4841354133,1.4589144591,1.5559645311,1.0377841766,1.3901793714,1.4442416716,1.4529289133,1.120053731,1.5906492318,0.1202,0.25495,1.01975,0.96535,0.1547,0.3391,0.6177,1.51155,1.42545,0.38845,1.3329053869,1.101224851,2.2339365712,1.0252949812,5.48,27.32,1.0888,92.9138353654,320.92,116.86,254.95,243.03,NA,NA,NA
2016-01-11,0.4839795483,1.0601102986,1.4089054925,2.5652980683,1.3959027712,1.431434997,1.5383554454,2.2389386052,1.5121522936,1.4994779562,1.4749127927,1.5929693918,1.0595372708,1.411680247,1.4559923565,1.4744406043,1.1382605941,1.6089142028,0.1221,0.26295,1.04315,0.9839,0.1576,0.33915,0.61065,1.52155,1.4387,0.3885,1.3493744128,1.1129746675,2.2701841966,1.0417587648,5.35,26.32,1.0836,92.7601497241,325.01,118.08,254.5,246.35,NA,NA,NA
2016-01-12,0.4770943877,1.0447086331,1.3958932116,2.5644619536,1.3790994702,1.4237799156,1.5337780152,2.2392796864,1.5079650803,1.4916859499,1.4627555059,1.5913059852,1.0601713007,1.4113338501,1.4485137469,1.4730540299,1.1461281298,1.6011976348,0.1202,0.26245,1.0333,0.9542,0.1568,0.33905,0.61295,1.52095,1.4284,0.3884,1.3387111269,1.0990232794,2.273301072,1.0467738881,5.14,26.05,1.0816,92.6332408439,325.73,118.58,256.81,248.93,NA,NA,NA
2016-01-13,0.4814863734,1.0567160268,1.4278488499,2.6306665422,1.3882551804,1.4613904288,1.5699225172,2.3005046255,1.5618678821,1.5290121004,1.5200293964,1.6466804802,1.0983986711,1.4586421507,1.492945861,1.5307551745,1.1819589419,1.6320720837,0.13695,0.25745,1.03715,0.9531,0.16025,0.359,0.60465,1.52565,1.4273,0.3947,1.3692071136,1.1195963024,2.3457482289,1.0891494373,5.35,27.61,1.0893,93.2863776401,319.91,115.97,253.15,244.73,NA,NA,NA
2016-01-14,0.4672412583,1.0368935097,1.4274005793,2.6737449246,1.3507947407,1.4495088584,1.5598385854,2.2989972291,1.5700155307,1.5281520162,1.532703831,1.6732075571,1.1027599248,1.452065418,1.4823420098,1.5216995117,1.1848447306,1.6274798236,0.13015,0.26235,1.0765,0.99505,0.1566,0.347,0.6129,1.5709,1.47645,0.3881,1.3740459669,1.1114913461,2.4056967943,1.1023749053,5.49,31.58,1.0914,93.5275626498,312.21,111.89,246.94,240.04,NA,NA,NA
2016-01-15,0.4588419844,1.0458964529,1.4628456597,2.7590779622,1.3606235524,1.4771642117,1.5851832146,2.3578294426,1.6084029995,1.5590930706,1.571800405,1.7530558668,1.1336486128,1.5019466331,1.5062840723,1.5965817025,1.2135395988,1.655999883,0.1284,0.2569,1.1026,1.01395,0.1642,0.349,0.61305,1.57895,1.46785,0.3885,1.4111396587,1.1383064037,2.4864601273,1.1381456433,5.56,31.4,1.0892,93.4797661674,309.95,108.46,244.66,236.81,NA,NA,NA
2016-01-18,0.462512347,1.0523871855,1.4660382673,2.7711865203,1.3813857597,1.48252518,1.5918343566,2.3592669728,1.6094815908,1.5598257885,1.5732469651,1.8126646188,1.1400171447,1.5089636427,1.5159679855,1.6029571894,1.2210507248,1.6804127221,0.13525,0.26495,1.09855,1.0099,0.15335,0.349,0.6131,1.57885,1.4677,0.3884,1.4169062173,1.1457083951,2.4849743255,1.1462144302,5.51,28.36,1.0868,93.319239451,314.96,108.44,251.19,240.43,NA,NA,NA
2016-01-19,0.4388347826,1.0258805099,1.4652409945,2.8433142864,1.3451399242,1.454872189,1.5719371573,2.3673972706,1.6300452144,1.5967043278,1.5945143781,1.8630978913,1.1485705092,1.5133935657,1.5187327771,1.6124496372,1.2264782422,1.695298594,0.13515,0.2799,1.21165,1.0545,0.17015,0.35885,0.623,1.66555,1.53525,0.39835,1.4142461697,1.1309122644,2.5345326864,1.1595877682,5.85,32.92,1.0907,93.685207103,304.71,103.39,243.95,231.42,NA,NA,NA
2016-01-20,0.41118653,1.0002240277,1.4365290868,2.806165328,1.3257508079,1.427969939,1.5513241163,2.3553342715,1.6002448181,1.5621356117,1.5684534779,1.774133743,1.1239058009,1.4972913011,1.5063859158,1.5998006274,1.2076400774,1.6828931525,0.13895,0.27735,1.20845,1.05515,0.1668,0.35895,0.6423,1.6948,1.51625,0.39835,1.3839594849,1.1001665931,2.5056677804,1.1274736381,5.28,29.42,1.0893,93.6749234929,311.21,106.27,248.23,233.64,NA,NA,NA
2016-01-21,0.4061678334,0.9976235898,1.4075975618,2.7192180738,1.3264896347,1.4107354944,1.540936449,2.3235428189,1.5516181393,1.5136946754,1.5278526764,1.6482242248,1.0868226527,1.4739371319,1.476453498,1.5773743266,1.1899039979,1.6568611229,0.13555,0.2746,1.1577,1.0002,0.1702,0.35885,0.64215,1.6374,1.4765,0.3983,1.3530345518,1.0767615321,2.4414841487,1.0797902412,5.03,26.08,1.0808,92.8071398974,319.53,109.14,253.76,238.13,-0.05,0.02,0.91
2016-01-22,0.402779023,0.992031002,1.3994430589,2.7072069932,1.3210832876,1.3956565609,1.5341689528,2.3159457744,1.5431028458,1.5012596616,1.5189707279,1.6309868982,1.075091596,1.4631126113,1.4672075212,1.5659888993,1.177356652,1.6623705753,0.1352,0.2749,1.15785,1,0.1609,0.3589,0.6422,1.65575,1.4768,0.39825,1.3465442966,1.0696834915,2.4372204353,1.0750318215,4.94,26.63,1.0815,92.964357819400007,317.67,105.38,253.36,237.01,NA,NA,NA
2016-01-25,0.3888933454,0.9724629456,1.3848994171,2.7205959854,1.301723364,1.3617591204,1.5108216604,2.2985758766,1.5358449672,1.5038022147,1.5165767747,1.6317812912,1.061521175,1.4453155488,1.4543480864,1.5498095325,1.1531425093,1.6554740656,0.1352,0.27605,1.11415,0.9417,0.1702,0.35885,0.6373,1.6359,1.40885,0.3983,1.3352134866,1.0514928645,2.45523594,1.0707470729,5.13,26.14,1.0837,93.178480512,320.88,108.06,257.37,236.2,NA,NA,NA
2016-01-26,0.3928059072,0.9710612857,1.3767556057,2.7040588873,1.3018715469,1.3379216595,1.501490643,2.2817088368,1.5213916658,1.4901293041,1.5107753132,1.6089083005,1.0556439467,1.4340902041,1.4485880347,1.5382685635,1.1383666664,1.655061309,0.1398,0.27225,1.06775,0.89955,0.17015,0.3589,0.6373,1.59475,1.3513,0.3983,1.3295501669,1.0464188452,2.4467452278,1.0615171455,5.1,25.79,1.0888,93.3717909184,321.91,107.22,261.15,236.23,NA,NA,NA
2016-01-27,0.386869449,0.9521935563,1.3453471592,2.6681620299,1.2699233047,1.2886820894,1.4633522603,2.2341134139,1.4919420735,1.4727835309,1.4841069819,1.602132757,1.0394866891,1.4023220627,1.4261802006,1.504547825,1.1067589435,1.6397348511,0.14015,0.27245,1.11665,0.90915,0.17405,0.35885,0.6373,1.59825,1.3482,0.3983,1.303367875,1.0233165295,2.4071188514,1.0470156975,5.2,27.27,1.0903,93.4902603009,315.78,103.31,258.88,231.62,NA,NA,NA
2016-01-28,0.3469193871,0.8954866791,1.2849725951,2.616973533,1.1976921207,1.2152351708,1.3922183538,2.1584361366000002,1.4362600178,1.4212168005,1.4326233941,1.5624617122,0.9912262497,1.3360712766,1.3574960371,1.437006021,1.042407837,1.5856371358,0.14145,0.2749,1.1539,0.9217,0.1706,0.3516,0.62585,1.63645,1.36365,0.3983,1.2476071595,0.9669463521,2.3539486043,1.0038811674,5.41,25.94,1.092,93.7187259801,322.94,106.36,261.33,237.81,NA,NA,NA
2016-01-29,0.387056226,0.9152844884,1.2938394051,2.5831768142,1.2111139659,1.2220251291,1.409508976,2.1608507045,1.4676400293,1.442281281,1.4387174924,1.5609072594,1.002987388,1.3596699749,1.3709637917,1.4538777707,1.0732553122,1.6068758345,0.14015,0.29325,1.1972,0.94255,0.19015,0.3589,0.6376,1.6562,1.361,0.39845,1.2725191491,0.9876205162,2.3935537606,1.0074636424,5.65,25.66,1.0884,93.3666268378,321.42,104.85,263.18,235.41,NA,NA,NA
2016-02-01,0.368304123,0.8962425411,1.2873306642,2.6107801091,1.1870239823,1.2265067664,1.4064051901,2.1655787987,1.4765485211,1.4421988182,1.4392526499,1.5877816784,1.0045354236,1.3578838584,1.366020668,1.4521934332,1.0731133154,1.5965471379,0.15515,0.29485,1.24635,0.9505,0.18285,0.3866,0.63995,1.71,1.3697,0.38715,1.2720937538,0.9794359164,2.4266581997,1.018605881,5.62,27.49,1.0919,93.5767311482,314.59,100.18,258.58,229.94,NA,NA,NA
2016-02-02,0.390948955,0.8731615045,1.2906343349,2.6533957918,1.1554323385,1.2044954933,1.3844272061,2.1538802515,1.4791699018,1.4425907897,1.4465205666,1.628284851,1.0049007272,1.3439260383,1.355630304,1.4384616764,1.0553201792,1.5902566775,0.15265,0.30475,1.26255,0.96915,0.1876,0.36865,0.6424,1.7147,1.42935,0.39855,1.2800773533,0.9779469594,2.4756014901,1.0278709228,5.58,28.62,1.0933,93.475913164,309.17,96.04,253.49,223.28,NA,NA,NA
2016-02-03,0.41578031,0.9050681298,1.3415590603,2.7165653617,1.1841526974,1.2234456757,1.4063425843,2.1597696077,1.4986001142,1.4676178335,1.4872922978,1.6826852236,1.0356166266,1.3639511736,1.3760822534,1.4585832916,1.07555662,1.6198619434,0.1569,0.3014,1.2909,0.9919,0.17015,0.36870000000000003,0.64235,1.76205,1.47755,0.3984,1.3348706613,1.0251257225,2.5631039085,1.0705943052,5.59,27.92,1.1206,94.796676232,309.32,99.9,254,223.75,NA,NA,NA
2016-02-04,0.419349619,0.9070348642,1.3591668505,2.7554096846,1.1789009869,1.2182887234,1.4009965011,2.1501933387,1.5054423672,1.4770660516,1.501696532,1.7129985708,1.0408101751,1.3611229299,1.3710647586,1.4565199251,1.0746086552,1.6205678082,0.1602,0.31465,1.31545,1.005,0.1892,0.36870000000000003,0.6426,1.7626,1.47755,0.39855,1.3570497306,1.0412076877,2.6114784234,1.0833112206,5.27,28.72,1.1202,94.7610752892,306.5,100.36,251.28,218.96,NA,NA,NA
2016-02-05,0.400195926,0.8840812835,1.3747132815,2.8584268347,1.1208592255,1.1753861928,1.3596303906,2.1266164441,1.5300716731,1.5019750971,1.5384543624,1.8007640185,1.0624232685,1.3324517668,1.361608779,1.4230077731,1.0461634366,1.6071195719,0.1964,0.3768,1.4623,1.10035,0.2091,0.3886,0.6915,1.88335,1.52695,0.41835,1.3891719132,1.0497261505,2.7473877413,1.1518616052,6.1,31.28,1.1101,94.4402645329,295.19,93.98,245.27,213.05,NA,NA,NA
2016-02-08,0.397356288,0.89954328670000006,1.4220900904,2.9517214613,1.1281708231,1.1872003039,1.3681495981,2.1561884725,1.570656335,1.5415519613,1.5875615217,1.8779126463,1.0879097378,1.3430256437,1.3783226483,1.4317400507,1.0567278265,1.6340306265,0.2101,0.4106,1.48995,1.12365,0.21525,0.40905,0.7381,1.91295,1.55325,0.42775,1.4379652933,1.091709382,2.8245728154,1.1807706597,6.94,32.03,1.1236,95.1735081325,290.52,89.71,241.95,206.94,NA,NA,NA
2016-02-09,0.400921772,0.9101233138,1.4283247013,2.9226913781,1.1421343472,1.1946085333,1.3778039346,2.1674917737,1.5706083496,1.5278860715,1.5874389146,1.8433476149,1.0998645965,1.3534271459,1.3901823249,1.4433109755,1.062019874,1.6481106784,0.2101,0.37925,1.43485,1.0711,0.21005,0.3985,0.7299,1.94175,1.54555,0.438,1.4387402279,1.0956815178,2.8103720878,1.1858755199,6.02,31.34,1.1257,95.0105856558,295.83,95.86,241.28,213.23,NA,NA,NA
2016-02-10,0.385257435,0.8898971502,1.4324283639,3.0153345079,1.0884037322,1.1525441656,1.3458126014,2.1625943703,1.5993257281,1.5758812501,1.614398691,1.9286101903,1.1143131645,1.3455824998,1.4027305771,1.4335503316,1.0538577095,1.6490719712,0.23815,0.404,1.59885,1.20725,0.24685000000000001,0.4385,0.76565,2.1203,1.70245,0.49505,1.4521772978,1.1003930105,2.8625356163,1.2033153026,6.6,35.51,1.1347,95.6568931896,284.92,89.65,232.51,201.23,NA,NA,NA
2016-02-11,0.429482326,0.9432847598,1.4845875811,3.0435098377,1.1539913919,1.206795853,1.4012363879,2.2143379715,1.6372153264,1.6116025664,1.6588696972,1.958567624,1.1499134088,1.3905055525,1.4468293146,1.4750765921,1.1107387993,1.7125005269,0.2266,0.38765,1.55565,1.1934,0.24005,0.42295,0.76235,2.0663,1.66385,0.4852,1.497068809,1.1485642595,2.8925334012,1.2365435539,6.53,33.25,1.1275,95.0765368302,291.85,94.86,237.02,205.39,NA,NA,NA
2016-02-12,0.408105243,0.93083605,1.4559753825,2.9767578356,1.1369850347,1.1814612702,1.3781388345,2.1845419113,1.5963600792,1.5764269594,1.6208816907,1.8707944159,1.1117501414,1.3644682402,1.4149055063,1.4511168246,1.0819558817,1.6763245917,0.2234,0.3825,1.49,1.1895,0.2286,0.4378,0.72505,2.00405,1.63235,0.46755,1.4652571885,1.125863746,2.819101741,1.1841807019,7.48,31.49,1.118,94.3202399544,300.61,98.3,244.82,211.79,NA,NA,NA
2016-02-15,0.411694102,0.9442741352,1.4685224894,2.9596951653,1.1563367423,1.1945922783,1.392922249,2.20084694,1.6001630948,1.575459016,1.6374072495,1.8327923059,1.1194123818,1.3747940029,1.4291377937,1.4618574045,1.0932672723,1.6664901256,0.22005,0.3544,1.48695,1.18305,0.23005,0.4329,0.68595,2.00055,1.62525,0.46975,1.4729429827,1.1381811912,2.8060061897,1.19841277,6.74,31.4,1.1166,94.416128405,299.52,97.79,243.55,210.75,NA,NA,NA
2016-02-16,0.415288405,0.9494241945,1.4617866167,2.904164502,1.1603712863,1.1971904198,1.3966139057,2.1931830159,1.5784433389,1.5629029988,1.611137196,1.7916565548,1.0996717594,1.3742573282,1.4271097488,1.4605793665,1.0976952037,1.6464680804,0.21705,0.36265,1.4869,1.20275,0.2237,0.428,0.7009,1.9976,1.66105,0.45975,1.455462902,1.1362243,2.7195236909,1.1569105611,6.26,28.44,1.1136,94.4093732789,307.6,101.59,243.53,217.84,NA,NA,NA
2016-02-17,0.393106867,0.9152505162,1.4020922648,2.8042953232,1.1141471095,1.1445323973,1.3519083984,2.1340133579,1.5249760847,1.5083052364,1.5445184534,1.7354924329,1.064646566,1.3347657751,1.3851093027,1.4177855095,1.064422684,1.6151211857,0.21715,0.3625,1.4771,1.16945,0.2237,0.42795,0.7004,1.9866,1.6243,0.4596,1.3898361525,1.0918105306,2.5614189308,1.1121815098,6.1,28.89,1.1084,93.9231492535,307.84,98.15,245.22,218.62,NA,NA,NA
2016-02-18,0.396690104,0.9085701042,1.3966158852,2.8195402285,1.1046047216,1.1353566008,1.3447335829,2.1320485505,1.5213128893,1.5020978165,1.5424027617,1.7357793533,1.0619594064,1.3282808123,1.3945142384,1.4101078504,1.053319492,1.6092611342,0.20965,0.3546,1.4911,1.18585,0.22615,0.4174,0.6897,2.0021,1.64285,0.4638,1.3897253637,1.0851235019,2.5900102626,1.1164068634,5.86,29.24,1.1096,94.0592259002,305.63,96.23,243.17,215.87,NA,NA,NA
2016-02-19,0.37410938,0.890786093,1.3723801186,2.7856937481,1.0872707029,1.109417628,1.3238146419,2.1067333452,1.496150937,1.4738065419,1.5159059323,1.6996703392,1.0434570682,1.3072297736,1.3763685927,1.387051863,1.0353275458,1.5917104196,0.2147,0.348,1.47375,1.16325,0.23375,0.4248,0.68015,1.9829,1.61775,0.47535,1.3683870885,1.0648775689,2.5634650605,1.1012987959,6.58,26.44,1.1026,93.7328678363,311.81,99.93,249.24,220.71,NA,NA,NA
2016-02-22,0.3819913,0.8946034978,1.3795542567,2.7831678692,1.0919023481,1.1084213392,1.3230146761,2.1034720089,1.495405777,1.4732412697,1.5184172974,1.6921456144,1.0488388189,1.3070305572,1.3744844103,1.3834361643,1.0409736144,1.6034209509,0.2109,0.34805,1.4582,1.14345,0.23355,0.41935,0.68025,1.96605,1.59615,0.475,1.3741189297,1.0665224149,2.5869537038,1.1058800028,6.67,27.08,1.1002,93.5004514305,307.54,97.45,243.16,218.2,NA,NA,NA
2016-02-23,0.383422379,0.883847859,1.3789213161,2.8060381452,1.068571625,1.0851522587,1.3049706718,2.0922482947,1.4982972101,1.4746578942,1.5258292701,1.7101850791,1.0515768019,1.2962301901,1.3673540072,1.3726266405,1.0284790286,1.5929552162,0.23245,0.37555,1.51625,1.19775,0.2749,0.45045,0.71965,2.0286,1.65585,0.5372,1.3812543235,1.0638448004,2.6370992446,1.1228691508,6.42,29.35,1.0981,93.678930471,300.55,94.4,237.7,214.11,NA,NA,NA
2016-02-24,0.369768629,0.8715530626,1.3662446158,2.7938963907,1.0543488629,1.0716444113,1.2883196323,2.0735635632,1.4824807426,1.4578278058,1.5110034434,1.6971006468,1.0377221843,1.2803152238,1.3514869883,1.3554697657,1.0161664362,1.5715227587,0.23615,0.38195,1.47735,1.16825,0.2817,0.43935,0.7,1.9866,1.6234,0.5471,1.3699612936,1.0521873959,2.6271301543,1.1066070414,6.82,27.81,1.1027,93.8632637522,306.21,96.84,242.82,217.03,NA,NA,NA
2016-02-25,0.362570395,0.8711966255,1.3595891737,2.771596169,1.062056728,1.067420251,1.2805923197,2.0524437118,1.4623873929,1.4440524204,1.4968301799,1.6873346486,1.024972044,1.2640961126,1.3324040609,1.335029308,1.0068154862,1.5674745998,0.24005,0.3495,1.4336,1.1188,0.25995,0.44495,0.6562,1.979,1.5701,0.51595,1.3634276249,1.049072435,2.6056042624,1.0917967032,6.82,26.48,1.1006,93.7601778779,311.09,100.14,243.84,222.4,NA,NA,NA
2016-02-26,0.318299197,0.8347173111,1.3219702063,2.7352019604,1.0269064469,1.0408880061,1.2454727122,2.0121862206,1.4222385983,1.4052355504,1.4587453551,1.6522927668,0.9835373681,1.2257243539,1.3008603776,1.2920587858,0.969416101,1.5276182209,0.24005,0.3727,1.42185,1.1139,0.2841,0.4479,0.72085,1.9689,1.60275,0.4877,1.3262607027,1.0131043098,2.5630881522,1.0594892463,5.62,26.63,1.0888,93.2249414374,313.07,101.39,244.54,221.84,NA,NA,NA
2016-02-29,0.32831465,0.8601015838,1.3182891181,2.6807132494,1.0568097727,1.0540598633,1.2714195192,1.9722544552,1.4131780584,1.3458908846,1.4718108283,1.6533963062,1.0162715748,1.2479634385,1.3179865132,1.3189726164,0.9955389969,1.5311099752,0.22875,0.3695,1.3636,1.06195,0.27035,0.4323,0.71625,1.9051,1.54455,0.4697,1.3177730207,1.0235859993,2.513956159,1.0470309376,5.87,25.62,1.0872,92.948574682,318.77,103.31,247.13,225.98,NA,NA,NA
2016-03-01,0.343748497,0.8811629603,1.3184465855,2.641250529,1.0979916911,1.0835599334,1.2932711189,1.973980438,1.3998397475,1.3459366167,1.4602147636,1.6180893973,1.0019208911,1.2548066574,1.3155675876,1.3230612283,1.0095625976,1.5250497908,0.2147,0.34885,1.35645,1.0529,0.27085,0.4121,0.686,1.8891,1.53325,0.47,1.3121776464,1.0256725297,2.4739301152,1.0139762361,6.09,24.59,1.0856,92.7867589454,320.34,107.62,245.93,229.21,NA,NA,NA
2016-03-02,0.319234711,0.84938507110000006,1.2692269011,2.5933528171,1.0722809385,1.0534155918,1.2691927097,1.9456482521,1.3677835221,1.3082604992,1.4218285368,1.5797608956,0.9667424589,1.2343526786,1.2961759806,1.30599911,0.980822097,1.4883928806,0.2051,0.3297,1.3501,1.0496,0.25995,0.39845,0.69145,1.90275,1.52565,0.45575,1.2616203083,0.975634546,2.4211104756,0.9694216277,6,23.78,1.0901,92.8866813716,319.82,108.36,245.41,228.38,NA,NA,NA
2016-03-03,0.359555808,0.8789738152,1.2871083488,2.606932937,1.114797524,1.0938169601,1.3042777417,1.9751796133,1.3874040717,1.3267818654,1.4405050781,1.5911934064,0.9920594076,1.2665897267,1.3280941395,1.3367829209,1.0151536844,1.519910707,0.20015,0.33105,1.3206,1.0305,0.2626,0.42305,0.69135,1.874,1.5062,0.48755,1.281156788,0.9933616778,2.4488115546,0.9880457851,6.11,23.35,1.097,93.0982963865,321.86,108.69,245.5,227.16,NA,NA,NA
2016-03-04,0.342371991,0.8587949551,1.2726008522,2.5851085398,1.0958497149,1.0718101652,1.2854455028,1.9519349555,1.362636424,1.3110420935,1.4168345101,1.5831197668,0.9679193624,1.2499216443,1.3140755177,1.3221966017,0.9943901918,1.4904124689,0.1877,0.33015,1.32545,1.0355,0.27265,0.4181,0.6914,1.8799,1.52535,0.48765,1.2648749546,0.9801699541,2.4186003081,0.9663495946,6.08,23.31,1.0953,93.0357070294,320.22,106.85,242.76,225.39,NA,NA,NA
2016-03-07,0.32893884,0.832886455,1.2490194564,2.5648573301,1.0663245804,1.037650416,1.2564068992,1.9292131817,1.3443615037,1.2926392507,1.3955770815,1.57819321,0.9434473987,1.2299666855,1.2973507411,1.3051294359,0.966151527,1.4687752075,0.19035,0.32885,1.3273,1.03395,0.27145,0.41815,0.6914,1.87345,1.5253,0.48765,1.2415107114,0.9577602651,2.3909891197,0.9422761318,6.02,24.8,1.1028,93.3677385547,317.77,106.84,241.18,224.44,NA,NA,NA
2016-03-08,0.367293528,0.8856219059,1.2987885954,2.6003569854,1.1175490719,1.0875860593,1.3059871227,1.9819896022,1.3890995458,1.3328465925,1.4351564316,1.615458347,0.9720998767,1.2730930276,1.3420337807,1.3484088243,1.0078959351,1.5097670648,0.18755,0.32925,1.3008,1.0112,0.2719,0.4181,0.69145,1.8541,1.4964,0.48725,1.2887763301,1.0065630791,2.4311637257,0.9651161096,6.19,25.25,1.0973,93.0205511728,319.22,106.82,242.81,225.95,NA,NA,NA
2016-03-09,0.447554984,0.961924449,1.3545715244,2.5839392862,1.197622755,1.1382475215,1.3600963666,2.0047323017,1.4210496974,1.3720913211,1.4718768668,1.6202035321,0.9959220994,1.3088815569,1.3624155394,1.3785505304,1.054269102,1.5408650073,0.1833,0.31305,1.24,0.9437,0.26335,0.41105,0.66625,1.78565,1.4186,0.4757,1.3435593647,1.0762701471,2.4200155974,0.9956977726,6.17,25.58,1.0857,92.3659313507,314.82,107.76,243.66,222.47,NA,NA,NA
